"user_id","age","employment_type","monthly_income","credit_score","purchase_amount","product_category","bnpl_installments","repayment_delay_days","missed_payments","default_flag","app_usage_frequency","location","transaction_date","debt_to_income_ratio","risk_score","customer_segment"
"6521","51","Unemployed","656135","300","170639","Electronics","12","12","2","0","512","UK","10/9/2024","2600669069627439","2840","High Risk"
"349","38","Unemployed","784314","314","212645","Sports","12","15","2","0","501","Australia","4/8/2023","2711222801072019","2844","High Risk"
"3256","50","Unemployed","1513826","344","50000","Sports","6","21","2","1","52","Germany","12/29/2024","3302889499850048","2844","High Risk"
"3738","41","Unemployed","87105","314","446794","Fashion","6","15","2","0","454","India","11/25/2024","5129372596291831","2844","High Risk"
"1644","23","Student","940861","324","325985","Home","12","17","2","1","974","UK","5/21/2023","3464751966549788","2844","High Risk"
"2987","39","Unemployed","115196","329","37374","Sports","12","18","2","0","439","Australia","6/7/2023","3244383485537692","2844","High Risk"
"8433","41","Student","1539927","304","479356","Electronics","9","13","2","0","669","UK","5/29/2023","3112848855822386","2844","High Risk"
"10107","32","Unemployed","1204971","329","120017","Beauty","9","18","2","1","532","USA","4/4/2023","996015671746457","2844","High Risk"
"1243","51","Unemployed","1421096","319","415107","Electronics","3","16","2","1","516","Canada","1/28/2023","2921034187697383","2844","High Risk"
"8029","28","Unemployed","1246103","308","247485","Electronics","12","14","2","0","181","UK","11/2/2024","1986071777373138","2848","High Risk"
"919","51","Self-Employed","211053","333","50000","Home","12","19","2","1","455","UK","5/31/2023","2369073171193965","2848","High Risk"
"4951","31","Student","1077203","328","266731","Electronics","12","18","2","1","623","Australia","8/2/2024","247614423650881","2848","High Risk"
"6925","36","Student","1923083","313","50000","Sports","6","15","2","0","622","USA","1/24/2023","2599991784025962","2848","High Risk"
"5399","38","Unemployed","1309166","313","385111","Electronics","12","15","2","0","598","India","2/8/2023","294165140249594","2848","High Risk"
"975","33","Unemployed","1469356","303","50000","Sports","12","13","2","1","545","USA","5/12/2023","3402851317175688","2848","High Risk"
"9493","49","Salaried","4477738","413","50000","Home","6","15","4","1","518","India","12/18/2024","1116635229662834","2848","High Risk"
"3082","35","Student","120674","316","9940","Sports","6","16","2","0","735","India","3/23/2023","823706846545237","2856","High Risk"
"5835","39","Self-Employed","6828197","481","1000","Fashion","6","19","5","1","293","India","10/14/2024","1464515449686","2856","High Risk"
"7573","34","Salaried","3666977","356","50000","Sports","9","14","3","1","37","USA","5/9/2023","1363520960180552","2856","High Risk"
"2785","33","Student","1530052","321","354754","Beauty","12","17","2","0","992","UK","10/24/2024","2318574793536428","2856","High Risk"
"3465","35","Student","1366501","326","50000","Beauty","3","18","2","1","617","Germany","6/4/2023","3658980125151756","2856","High Risk"
"3932","24","Unemployed","1166792","301","401282","Electronics","6","23","1","1","781","UK","1/27/2023","3439190532674204","2856","High Risk"
"8347","44","Student","1328641","300","408541","Sports","9","13","2","1","125","India","1/30/2023","3074878767101121","2860","High Risk"
"5459","22","Unemployed","50000","300","235511","Beauty","6","13","2","0","855","Australia","7/7/2024","471022","2860","High Risk"
"959","26","Unemployed","109093","300","195745","Beauty","12","13","2","1","303","India","7/23/2024","1794294776016793","2860","High Risk"
"3350","31","Unemployed","859649","300","310272","Electronics","12","13","2","0","172","USA","5/7/2023","360928704622468","2860","High Risk"
"6714","24","Student","565183","300","79978","Fashion","12","13","2","0","855","UK","6/23/2023","141508148688124","2860","High Risk"
"9023","33","Unemployed","875244","300","14773","Beauty","6","13","2","0","661","Canada","2/22/2023","168787218192869","2860","High Risk"
"4335","23","Student","504436","300","165031","Sports","12","13","2","0","977","Australia","5/19/2023","3271594414355835","2860","High Risk"
"623","49","Student","80153","300","144682","Home","9","13","2","0","901","Australia","8/24/2024","1805072798273302","2860","High Risk"
"2304","33","Salaried","1176528","300","393825","Beauty","12","13","2","0","94","UK","7/21/2024","3347349149361511","2860","High Risk"
"7325","30","Unemployed","988899","300","83536","Sports","3","13","2","0","143","India","5/25/2023","844737430212792","2860","High Risk"
"3472","53","Student","1391671","300","296033","Fashion","3","13","2","1","619","UK","7/26/2024","2127176609988998","2860","High Risk"
"5467","53","Unemployed","50000","300","182991","Fashion","9","13","2","0","70","UK","7/7/2024","365982","2860","High Risk"
"1012","52","Unemployed","677915","300","373765","Beauty","9","13","2","0","879","USA","3/29/2023","5513449326242966","2860","High Risk"
"1033","40","Student","144301","315","362053","Fashion","12","16","2","1","724","Germany","6/20/2023","2509012411556399","2860","High Risk"
"5044","42","Unemployed","1460027","300","50000","Home","6","13","2","0","594","Australia","9/19/2024","3424594202709949","2860","High Risk"
"8997","42","Student","1228199","300","66741","Home","3","13","2","1","344","India","6/9/2023","54340542534231","2860","High Risk"
"4101","31","Student","1780739","320","1000","Fashion","6","7","3","1","735","Germany","6/1/2023","56156460885059","2860","High Risk"
"2071","35","Unemployed","55998","300","93524","Beauty","12","23","1","1","985","USA","8/24/2024","1670131076109861","2860","High Risk"
"7183","20","Student","51970","300","206239","Home","6","13","2","1","357","Canada","7/31/2024","3968424090821628","2860","High Risk"
"6646","18","Salaried","1206232","300","202192","Sports","6","13","2","0","869","Australia","7/31/2024","1676228121953322","2860","High Risk"
"1275","55","Unemployed","125646","300","347954","Fashion","6","13","2","1","829","Canada","10/17/2024","2769320153446986","2860","High Risk"
"1758","36","Unemployed","640251","300","19217","Sports","3","13","2","0","736","Germany","11/11/2024","3001479107412562","2860","High Risk"
"2100","39","Student","1670633","315","50000","Beauty","12","16","2","1","263","India","10/19/2024","2992877550006494","2860","High Risk"
"7142","28","Unemployed","1331023","300","260933","Home","3","13","2","1","908","Germany","4/24/2023","1960394373350422","2860","High Risk"
"9537","35","Unemployed","879644","300","411306","Electronics","3","13","2","1","28","Australia","7/14/2024","4675823401285065","2860","High Risk"
"2166","31","Unemployed","618887","345","287375","Beauty","3","22","2","1","849","Germany","4/23/2023","4643416326405305","2860","High Risk"
"2359","30","Student","50000","300","244563","Home","12","13","2","0","643","India","10/25/2024","489126","2860","High Risk"
"8287","26","Unemployed","669825","305","117145","Sports","6","14","2","0","368","Canada","9/12/2024","1748889635352517","2860","High Risk"
"1821","37","Self-Employed","6194081","455","50000","Sports","6","14","5","1","542","Australia","3/25/2023","80722224975747","2860","High Risk"
"1653","26","Unemployed","79601","300","50000","Fashion","9","13","2","1","534","UK","8/1/2024","6281328124018543","2860","High Risk"
"9155","19","Student","95686","300","220868","Fashion","9","13","2","0","144","India","6/7/2023","2308258261396651","2860","High Risk"
"8837","26","Unemployed","1078757","300","300594","Sports","3","13","2","0","784","UK","5/16/2023","2786484815394013","2860","High Risk"
"396","39","Unemployed","738682","300","103627","Home","6","13","2","0","821","India","10/16/2024","14028634784657","2860","High Risk"
"9946","33","Student","1168269","300","352992","Sports","12","13","2","0","56","USA","2/7/2023","3021495905480673","2860","High Risk"
"3028","20","Unemployed","1114153","300","314766","Beauty","6","13","2","0","523","Germany","7/16/2024","2825159560670751","2860","High Risk"
"9378","46","Unemployed","583242","300","18631","Fashion","6","13","2","0","459","Germany","7/16/2024","3194385863843824","2860","High Risk"
"277","19","Unemployed","633587","300","295249","Sports","3","13","2","1","969","Germany","6/19/2023","4659959879227319","2860","High Risk"
"9408","52","Student","1572569","345","50000","Electronics","12","22","2","1","84","India","2/28/2023","3179510724171721","2860","High Risk"
"3024","19","Unemployed","50000","300","21702","Sports","6","13","2","0","694","UK","8/16/2024","43404","2860","High Risk"
"2572","34","Student","126244","300","50000","Electronics","6","13","2","0","312","Germany","2/23/2023","3960584265390831","2860","High Risk"
"4535","34","Student","924521","305","117711","Sports","3","14","2","0","883","Australia","7/8/2024","1273210668010786","2860","High Risk"
"10083","32","Unemployed","613225","300","91157","Fashion","9","23","1","0","514","UK","8/2/2024","1486517999103102","2860","High Risk"
"6927","34","Unemployed","902154","300","303484","Electronics","3","13","2","0","494","Australia","7/2/2024","3363993287177134","2860","High Risk"
"833","24","Unemployed","678454","300","85386","Sports","3","13","2","0","42","Australia","5/16/2023","1258537793277068","2860","High Risk"
"911","49","Unemployed","1317713","300","50000","Electronics","9","13","2","0","952","UK","12/19/2024","3794452965099381","2860","High Risk"
"6057","55","Student","1073356","300","268003","Fashion","3","13","2","0","512","Canada","1/15/2023","2496869631324556","2860","High Risk"
"7375","21","Unemployed","50000","300","96081","Beauty","3","13","2","0","901","India","8/27/2024","192162","2860","High Risk"
"6981","46","Unemployed","111329","325","281034","Sports","3","18","2","1","611","India","9/27/2024","2524355738397004","2860","High Risk"
"9326","19","Unemployed","779107","300","6167","Fashion","6","23","1","0","831","USA","7/8/2024","791547245757001","2860","High Risk"
"9974","50","Self-Employed","1058785","300","139021","Sports","6","23","1","1","947","Germany","3/30/2023","1313023890591574","2860","High Risk"
"487","24","Unemployed","594561","300","23302","Sports","3","13","2","0","899","India","10/26/2024","3919194161742865","2860","High Risk"
"2587","31","Student","1339552","300","48554","Beauty","6","13","2","0","446","Australia","8/20/2024","3624644657318267","2860","High Risk"
"1871","23","Student","860696","300","430374","Beauty","6","13","2","0","725","USA","9/23/2024","5000302081106454","2860","High Risk"
"3862","49","Unemployed","788459","300","271038","Sports","6","13","2","0","318","UK","7/8/2024","3437566189237487","2860","High Risk"
"6914","53","Unemployed","1206908","300","253135","Beauty","3","13","2","0","567","USA","8/31/2024","209738439052521","2860","High Risk"
"9276","27","Unemployed","990056","300","212827","Electronics","12","13","2","0","864","Germany","9/23/2024","2149646080625742","2860","High Risk"
"483","23","Unemployed","50000","300","127837","Electronics","9","13","2","1","827","UK","11/29/2024","2556739999999999","2860","High Risk"
"2003","41","Unemployed","1528749","335","207775","Sports","6","20","2","0","655","USA","3/9/2023","135911781463144","2860","High Risk"
"7300","36","Student","1209649","319","409022","Fashion","6","17","2","1","742","India","12/1/2024","3381327971998488","2864","High Risk"
"1803","49","Student","2614503","349","50000","Beauty","3","23","2","1","10","UK","7/20/2024","1912409356577521","2864","High Risk"
"1520","18","Self-Employed","1605793","309","182923","Electronics","3","15","2","0","155","India","11/12/2024","1139144335540135","2864","High Risk"
"4295","32","Self-Employed","2301942","379","50000","Sports","6","19","3","1","224","Germany","10/6/2024","2172079053251559","2864","High Risk"
"7236","34","Unemployed","1489306","319","318674","Home","9","17","2","1","227","UK","9/28/2024","2139748312301165","2864","High Risk"
"7083","24","Unemployed","786252","304","203781","Fashion","6","14","2","0","297","India","4/25/2023","2591802628165016","2864","High Risk"
"6777","21","Salaried","3109738","359","233697","Sports","3","15","3","0","117","USA","3/9/2023","751500608732954","2864","High Risk"
"7952","49","Student","1921338","319","50000","Sports","9","17","2","0","215","Australia","11/6/2024","2602353151813996","2864","High Risk"
"7808","28","Salaried","816538","319","478385","Electronics","6","17","2","0","133","Canada","9/5/2024","5858698554139551","2864","High Risk"
"1254","30","Unemployed","1217002","319","340545","Electronics","9","17","2","1","645","Germany","1/9/2023","2798228762154869","2864","High Risk"
"8066","30","Unemployed","1356529","339","50000","Fashion","9","11","3","1","986","USA","8/23/2024","3685877707000735","2864","High Risk"
"9129","31","Unemployed","112848","303","253447","Sports","6","14","2","0","69","UK","9/9/2024","224591485892528","2868","High Risk"
"5365","39","Student","1968117","303","50000","Beauty","12","14","2","0","249","India","11/8/2024","2540499370718306","2868","High Risk"
"1635","25","Student","1823025","308","299463","Fashion","6","15","2","1","632","India","8/22/2024","1642670835561772","2868","High Risk"
